path,category,extension,bytes,human_size,modified,inode,hardlink_count,documentation_preservation
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_metrics_epoch_05.json,run,.json,364,364.00 B,2026-07-21T11:11:37.335186+09:00,26216073,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_metrics_epoch_06.json,run,.json,346,346.00 B,2026-07-21T11:16:02.815258+09:00,26216078,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_metrics_epoch_07.json,run,.json,364,364.00 B,2026-07-21T11:20:28.329443+09:00,26216081,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_metrics_epoch_08.json,run,.json,363,363.00 B,2026-07-21T11:24:54.044351+09:00,26216086,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_metrics_epoch_09.json,run,.json,363,363.00 B,2026-07-21T11:29:21.198269+09:00,26216089,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_metrics_epoch_10.json,run,.json,365,365.00 B,2026-07-21T11:33:47.349528+09:00,26216093,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_metrics_epoch_11.json,run,.json,362,362.00 B,2026-07-21T11:38:13.723054+09:00,26216098,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_metrics_epoch_12.json,run,.json,364,364.00 B,2026-07-21T11:42:39.709981+09:00,26216102,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_metrics_epoch_13.json,run,.json,363,363.00 B,2026-07-21T11:47:05.944670+09:00,26216106,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_metrics_epoch_14.json,run,.json,364,364.00 B,2026-07-21T11:51:32.184697+09:00,26216109,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_metrics_epoch_15.json,run,.json,364,364.00 B,2026-07-21T11:55:57.784488+09:00,26216113,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_metrics_epoch_16.json,run,.json,363,363.00 B,2026-07-21T12:00:24.187321+09:00,26216117,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_metrics_epoch_17.json,run,.json,363,363.00 B,2026-07-21T12:04:50.749409+09:00,26216122,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_metrics_epoch_18.json,run,.json,361,361.00 B,2026-07-21T12:09:15.171115+09:00,26216126,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_metrics_epoch_19.json,run,.json,362,362.00 B,2026-07-21T12:13:40.566632+09:00,26216130,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_01.parquet,run,.parquet,2441214,2.33 MiB,2026-07-21T10:53:54.793636+09:00,26216052,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_02.parquet,run,.parquet,2442711,2.33 MiB,2026-07-21T10:58:18.807468+09:00,26216058,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_03.parquet,run,.parquet,2442547,2.33 MiB,2026-07-21T11:02:44.480962+09:00,26216056,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_04.parquet,run,.parquet,2439047,2.33 MiB,2026-07-21T11:07:10.480256+09:00,26216062,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_05.parquet,run,.parquet,2445777,2.33 MiB,2026-07-21T11:11:37.308426+09:00,26216066,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_06.parquet,run,.parquet,2409609,2.30 MiB,2026-07-21T11:16:02.788927+09:00,26216075,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_07.parquet,run,.parquet,2401996,2.29 MiB,2026-07-21T11:20:28.325341+09:00,26216071,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_08.parquet,run,.parquet,2401155,2.29 MiB,2026-07-21T11:24:54.040754+09:00,26216083,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_09.parquet,run,.parquet,2399837,2.29 MiB,2026-07-21T11:29:21.172212+09:00,26216070,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_10.parquet,run,.parquet,2392521,2.28 MiB,2026-07-21T11:33:47.344867+09:00,26216079,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_11.parquet,run,.parquet,2397948,2.29 MiB,2026-07-21T11:38:13.720469+09:00,26216095,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_12.parquet,run,.parquet,2373964,2.26 MiB,2026-07-21T11:42:39.684439+09:00,26216094,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_13.parquet,run,.parquet,2310866,2.20 MiB,2026-07-21T11:47:05.940040+09:00,26216099,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_14.parquet,run,.parquet,2335260,2.23 MiB,2026-07-21T11:51:32.180122+09:00,26216091,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_15.parquet,run,.parquet,2254991,2.15 MiB,2026-07-21T11:55:57.759885+09:00,26216090,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_16.parquet,run,.parquet,2239490,2.14 MiB,2026-07-21T12:00:24.156916+09:00,26216110,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_17.parquet,run,.parquet,2218398,2.12 MiB,2026-07-21T12:04:50.745508+09:00,26216119,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_18.parquet,run,.parquet,2175828,2.08 MiB,2026-07-21T12:09:15.166643+09:00,26216118,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_id/validation_predictions_epoch_19.parquet,run,.parquet,2183574,2.08 MiB,2026-07-21T12:13:40.541665+09:00,26216123,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/best_checkpoint.pt,run,.pt,1524635510,1.42 GiB,2026-07-21T10:39:41.032355+09:00,26216046,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/best_selection.json,run,.json,677,677.00 B,2026-07-21T10:39:41.354359+09:00,26216040,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/mixture_report.json,run,.json,909,909.00 B,2026-07-21T09:46:01.139872+09:00,26216027,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/train_log.jsonl,run,.jsonl,15622,15.26 KiB,2026-07-21T10:46:11.571141+09:00,26216028,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/training_report.json,run,.json,800,800.00 B,2026-07-21T10:49:25.667057+09:00,26216050,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/validation_by_dialect_epoch_117.csv,run,.csv,1064,1.04 KiB,2026-07-21T10:18:38.970880+09:00,26216038,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/validation_by_dialect_epoch_156.csv,run,.csv,1082,1.06 KiB,2026-07-21T10:28:58.038384+09:00,26216041,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/validation_by_dialect_epoch_195.csv,run,.csv,1056,1.03 KiB,2026-07-21T10:39:40.017341+09:00,26216044,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/validation_by_dialect_epoch_232.csv,run,.csv,1060,1.04 KiB,2026-07-21T10:49:24.393260+09:00,26216047,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/validation_by_dialect_epoch_39.csv,run,.csv,1082,1.06 KiB,2026-07-21T09:56:46.304344+09:00,26216030,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/validation_by_dialect_epoch_78.csv,run,.csv,1044,1.02 KiB,2026-07-21T10:07:36.857233+09:00,26216035,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/validation_metrics_epoch_117.json,run,.json,773,773.00 B,2026-07-21T10:18:38.971877+09:00,26216039,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/validation_metrics_epoch_156.json,run,.json,776,776.00 B,2026-07-21T10:28:58.039663+09:00,26216042,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/validation_metrics_epoch_195.json,run,.json,777,777.00 B,2026-07-21T10:39:40.018509+09:00,26216045,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/validation_metrics_epoch_232.json,run,.json,774,774.00 B,2026-07-21T10:49:24.394786+09:00,26216048,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/validation_metrics_epoch_39.json,run,.json,776,776.00 B,2026-07-21T09:56:46.305576+09:00,26216031,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/validation_metrics_epoch_78.json,run,.json,774,774.00 B,2026-07-21T10:07:36.859003+09:00,26216036,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/validation_predictions_epoch_117.parquet,run,.parquet,853603,833.60 KiB,2026-07-21T10:18:38.968880+09:00,26216033,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/validation_predictions_epoch_156.parquet,run,.parquet,851290,831.34 KiB,2026-07-21T10:28:58.036384+09:00,26216032,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/validation_predictions_epoch_195.parquet,run,.parquet,852000,832.03 KiB,2026-07-21T10:39:40.015341+09:00,26216043,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/validation_predictions_epoch_232.parquet,run,.parquet,851339,831.39 KiB,2026-07-21T10:49:24.391260+09:00,26216037,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/validation_predictions_epoch_39.parquet,run,.parquet,851467,831.51 KiB,2026-07-21T09:56:46.302345+09:00,26216029,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/1701/stage_s/validation_predictions_epoch_78.parquet,run,.parquet,851825,831.86 KiB,2026-07-21T10:07:36.855233+09:00,26216034,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/data_ablation_report.json,run,.json,642,642.00 B,2026-07-21T12:13:44.898637+09:00,26216134,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/initialization_report.json,run,.json,438,438.00 B,2026-07-21T12:13:49.234610+09:00,26216135,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/run_manifest.json,run,.json,4852,4.74 KiB,2026-07-21T15:46:25.907496+09:00,26216251,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_a/checkpoint_retention.json,run,.json,350,350.00 B,2026-07-21T15:46:25.907386+09:00,26216139,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_a/mixture_report.json,run,.json,754,754.00 B,2026-07-21T12:13:49.635705+09:00,26216137,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_a/train_log.jsonl,run,.jsonl,8900,8.69 KiB,2026-07-21T13:10:34.541305+09:00,26216138,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_a/training_report.json,run,.json,775,775.00 B,2026-07-21T13:10:36.316227+09:00,26216140,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/best_checkpoint.pt,run,.pt,1524635574,1.42 GiB,2026-07-21T15:28:29.736380+09:00,26216234,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/best_selection.json,run,.json,861,861.00 B,2026-07-21T15:28:30.097371+09:00,26216218,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/temperature_calibration.json,run,.json,107,107.00 B,2026-07-21T15:46:24.825562+09:00,26216250,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/train_log.jsonl,run,.jsonl,114499,111.82 KiB,2026-07-21T15:46:16.464488+09:00,26216166,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/training_report.json,run,.json,824,824.00 B,2026-07-21T15:46:23.244384+09:00,26216246,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_01.csv,run,.csv,910,910.00 B,2026-07-21T14:21:10.887906+09:00,26216168,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_02.csv,run,.csv,905,905.00 B,2026-07-21T14:25:36.143029+09:00,26216174,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_03.csv,run,.csv,894,894.00 B,2026-07-21T14:30:02.159985+09:00,26216172,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_04.csv,run,.csv,905,905.00 B,2026-07-21T14:34:31.145820+09:00,26216183,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_05.csv,run,.csv,908,908.00 B,2026-07-21T14:39:05.147094+09:00,26216181,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_06.csv,run,.csv,876,876.00 B,2026-07-21T14:43:32.062696+09:00,26216186,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_07.csv,run,.csv,905,905.00 B,2026-07-21T14:47:59.207669+09:00,26216195,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_08.csv,run,.csv,904,904.00 B,2026-07-21T14:52:25.208870+09:00,26216199,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_09.csv,run,.csv,898,898.00 B,2026-07-21T14:56:51.891902+09:00,26216198,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_10.csv,run,.csv,922,922.00 B,2026-07-21T15:01:23.838994+09:00,26216207,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_11.csv,run,.csv,904,904.00 B,2026-07-21T15:05:59.120418+09:00,26216211,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_12.csv,run,.csv,889,889.00 B,2026-07-21T15:10:32.847931+09:00,26216215,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_13.csv,run,.csv,902,902.00 B,2026-07-21T15:15:03.816170+09:00,26216214,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_14.csv,run,.csv,918,918.00 B,2026-07-21T15:19:31.950360+09:00,26216223,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_15.csv,run,.csv,888,888.00 B,2026-07-21T15:23:59.986058+09:00,26216227,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_16.csv,run,.csv,909,909.00 B,2026-07-21T15:28:28.526787+09:00,26216231,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_17.csv,run,.csv,919,919.00 B,2026-07-21T15:32:57.025345+09:00,26216230,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_18.csv,run,.csv,889,889.00 B,2026-07-21T15:37:25.393219+09:00,26216239,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_19.csv,run,.csv,916,916.00 B,2026-07-21T15:41:53.710647+09:00,26216243,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_by_class_epoch_20.csv,run,.csv,918,918.00 B,2026-07-21T15:46:21.361413+09:00,26216247,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_01.npy,run,.npy,1480,1.45 KiB,2026-07-21T14:21:10.888167+09:00,26216169,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_02.npy,run,.npy,1480,1.45 KiB,2026-07-21T14:25:36.143281+09:00,26216175,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_03.npy,run,.npy,1480,1.45 KiB,2026-07-21T14:30:02.160558+09:00,26216179,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_04.npy,run,.npy,1480,1.45 KiB,2026-07-21T14:34:31.146649+09:00,26216184,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_05.npy,run,.npy,1480,1.45 KiB,2026-07-21T14:39:05.147353+09:00,26216187,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_06.npy,run,.npy,1480,1.45 KiB,2026-07-21T14:43:32.063874+09:00,26216191,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_07.npy,run,.npy,1480,1.45 KiB,2026-07-21T14:47:59.207852+09:00,26216196,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_08.npy,run,.npy,1480,1.45 KiB,2026-07-21T14:52:25.209116+09:00,26216200,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_09.npy,run,.npy,1480,1.45 KiB,2026-07-21T14:56:51.892160+09:00,26216203,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_10.npy,run,.npy,1480,1.45 KiB,2026-07-21T15:01:23.839465+09:00,26216208,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_11.npy,run,.npy,1480,1.45 KiB,2026-07-21T15:05:59.121880+09:00,26216212,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_12.npy,run,.npy,1480,1.45 KiB,2026-07-21T15:10:32.848627+09:00,26216216,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_13.npy,run,.npy,1480,1.45 KiB,2026-07-21T15:15:03.817619+09:00,26216219,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_14.npy,run,.npy,1480,1.45 KiB,2026-07-21T15:19:31.951878+09:00,26216224,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_15.npy,run,.npy,1480,1.45 KiB,2026-07-21T15:23:59.986718+09:00,26216228,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_16.npy,run,.npy,1480,1.45 KiB,2026-07-21T15:28:28.527028+09:00,26216232,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_17.npy,run,.npy,1480,1.45 KiB,2026-07-21T15:32:57.027000+09:00,26216235,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_18.npy,run,.npy,1480,1.45 KiB,2026-07-21T15:37:25.394376+09:00,26216240,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_19.npy,run,.npy,1480,1.45 KiB,2026-07-21T15:41:53.711658+09:00,26216244,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_confusion_epoch_20.npy,run,.npy,1480,1.45 KiB,2026-07-21T15:46:21.362659+09:00,26216248,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_01.json,run,.json,365,365.00 B,2026-07-21T14:21:10.888281+09:00,26216170,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_02.json,run,.json,362,362.00 B,2026-07-21T14:25:36.143390+09:00,26216176,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_03.json,run,.json,363,363.00 B,2026-07-21T14:30:02.160665+09:00,26216180,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_04.json,run,.json,363,363.00 B,2026-07-21T14:34:31.146754+09:00,26216185,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_05.json,run,.json,363,363.00 B,2026-07-21T14:39:05.147466+09:00,26216188,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_06.json,run,.json,364,364.00 B,2026-07-21T14:43:32.063986+09:00,26216192,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_07.json,run,.json,365,365.00 B,2026-07-21T14:47:59.207962+09:00,26216197,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_08.json,run,.json,363,363.00 B,2026-07-21T14:52:25.209238+09:00,26216201,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_09.json,run,.json,363,363.00 B,2026-07-21T14:56:51.892277+09:00,26216204,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_10.json,run,.json,363,363.00 B,2026-07-21T15:01:23.839589+09:00,26216209,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_11.json,run,.json,363,363.00 B,2026-07-21T15:05:59.121987+09:00,26216213,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_12.json,run,.json,363,363.00 B,2026-07-21T15:10:32.848737+09:00,26216217,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_13.json,run,.json,364,364.00 B,2026-07-21T15:15:03.817737+09:00,26216220,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_14.json,run,.json,364,364.00 B,2026-07-21T15:19:31.951990+09:00,26216225,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_15.json,run,.json,363,363.00 B,2026-07-21T15:23:59.986829+09:00,26216229,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_16.json,run,.json,363,363.00 B,2026-07-21T15:28:28.527143+09:00,26216233,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_17.json,run,.json,362,362.00 B,2026-07-21T15:32:57.027120+09:00,26216236,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_18.json,run,.json,361,361.00 B,2026-07-21T15:37:25.394506+09:00,26216241,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_19.json,run,.json,364,364.00 B,2026-07-21T15:41:53.711779+09:00,26216245,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_metrics_epoch_20.json,run,.json,363,363.00 B,2026-07-21T15:46:21.362772+09:00,26216249,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_predictions_epoch_01.parquet,run,.parquet,2439877,2.33 MiB,2026-07-21T14:21:10.884084+09:00,26216167,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_predictions_epoch_02.parquet,run,.parquet,2442506,2.33 MiB,2026-07-21T14:25:36.140813+09:00,26216173,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_predictions_epoch_03.parquet,run,.parquet,2410882,2.30 MiB,2026-07-21T14:30:02.134985+09:00,26216171,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_predictions_epoch_04.parquet,run,.parquet,2418361,2.31 MiB,2026-07-21T14:34:31.121820+09:00,26216182,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_predictions_epoch_05.parquet,run,.parquet,2418890,2.31 MiB,2026-07-21T14:39:05.121631+09:00,26216178,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_predictions_epoch_06.parquet,run,.parquet,2392677,2.28 MiB,2026-07-21T14:43:32.038696+09:00,26216177,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_predictions_epoch_07.parquet,run,.parquet,2417909,2.31 MiB,2026-07-21T14:47:59.203814+09:00,26216194,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_predictions_epoch_08.parquet,run,.parquet,2411140,2.30 MiB,2026-07-21T14:52:25.205567+09:00,26216190,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_predictions_epoch_09.parquet,run,.parquet,2363299,2.25 MiB,2026-07-21T14:56:51.867686+09:00,26216193,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_predictions_epoch_10.parquet,run,.parquet,2350917,2.24 MiB,2026-07-21T15:01:23.834994+09:00,26216206,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_predictions_epoch_11.parquet,run,.parquet,2307854,2.20 MiB,2026-07-21T15:05:59.117418+09:00,26216205,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_predictions_epoch_12.parquet,run,.parquet,2358548,2.25 MiB,2026-07-21T15:10:32.823931+09:00,26216210,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_predictions_epoch_13.parquet,run,.parquet,2371317,2.26 MiB,2026-07-21T15:15:03.790171+09:00,26216189,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M1__base/2903/stage_id/validation_predictions_epoch_14.parquet,run,.parquet,2299434,2.19 MiB,2026-07-21T15:19:31.947360+09:00,26216222,1,indexed_only_not_preserved
